iter	Logloss
330	0.009495047433
331	0.009495051793
332	0.009495052883
333	0.009495021275
334	0.009494937352
335	0.009494938442
336	0.009494800023
337	0.009494788034
338	0.009494768415
339	0.009494241987
340	0.009494166783
341	0.009489085606
342	0.009489075797
343	0.009465942383
344	0.009465897696
345	0.00946585519
346	0.00946585519
347	0.00946585628
348	0.00946585628
349	0.00946585628
350	0.00946585628
351	0.00946585628
352	0.00946585628
353	0.00946585628
354	0.00946585628
355	0.00946585628
356	0.00946585628
357	0.00946585628
358	0.00946585628
359	0.00946584865
360	0.009465838841
361	0.009465836661
362	0.009465809413
363	0.009465809413
364	0.009465809413
365	0.009465809413
366	0.009465785435
367	0.009465782166
368	0.009465712411
369	0.009465712411
370	0.009465712411
371	0.009465712411
372	0.009465712411
373	0.009465591431
374	0.009465576172
375	0.009465563093
376	0.009465556553
377	0.009465539115
378	0.009465502058
379	0.009465508597
380	0.009465483529
381	0.00946546827
382	0.009465403966
383	0.009465332031
384	0.009465314593
385	0.009465275356
386	0.009465284075
387	0.009465300424
388	0.009465268816
389	0.009465260097
390	0.009465212141
391	0.009465185983
392	0.009437763759
393	0.009437726702
394	0.009437664577
395	0.009437641689
396	0.0094376297
397	0.009437586103
398	0.009437576294
399	0.009437552316
400	0.009425340925
401	0.009425296238
402	0.009425299508
403	0.009425284249
404	0.00942527771
405	0.009425192697
406	0.009425179618
407	0.009425142561
408	0.009425130572
409	0.009425103324
410	0.009425040109
411	0.009425034659
412	0.009424956185
413	0.00942489842
414	0.009424909319
415	0.00942489733
416	0.009424823216
417	0.009424791609
418	0.009424785069
419	0.009424763271
420	0.009424765451
421	0.009424750192
422	0.009424728394
423	0.009424671718
424	0.009424624852
425	0.009424597604
426	0.009424577985
427	0.009424573626
428	0.009424554007
429	0.009424512591
430	0.009424473354
431	0.009424473354
432	0.009424473354
433	0.009424473354
434	0.009424454825
435	0.009424462455
436	0.009424440656
437	0.009424368722
438	0.009424290248
439	0.009424285889
440	0.009424279349
441	0.009424242292
442	0.009424194336
443	0.009424163818
444	0.00942413984
445	0.00942413766
446	0.009424055917
447	0.009424034119
448	0.009424033029
449	0.009424043928
450	0.009424033029
451	0.00942401341
452	0.00942401341
453	0.009424006871
454	0.009423993792
455	0.009423978533
456	0.009423969814
457	0.009423948015
458	0.009423945836
459	0.009397412981
460	0.009389171055
461	0.009389160156
462	0.009389092582
463	0.009389105661
464	0.009389088222
465	0.009388793945
466	0.009388756888
467	0.009388695853
468	0.009388656616
469	0.009388621739
470	0.009388567243
471	0.009388534546
472	0.009388549805
473	0.009388494219
474	0.009388432094
475	0.009388423375
476	0.009388432094
477	0.009359613691
478	0.009298810686
479	0.009209315709
480	0.009209276472
481	0.009120658875
482	0.00912021528
483	0.009120195661
484	0.009120160239
485	0.009120160239
486	0.009120160239
487	0.009120160239
488	0.009120160239
489	0.009120160239
490	0.009120160239
491	0.009120160239
492	0.009120160239
493	0.0091201537
494	0.0091201537
495	0.009120130266
496	0.009120049613
497	0.009120010376
498	0.009119990213
499	0.009119988033
500	0.00911995588
501	0.009119936262
502	0.009119932992
503	0.009119910104
504	0.009119910104
505	0.009119910104
506	0.009119910104
507	0.009119910104
508	0.009119910104
509	0.009119910104
510	0.009119910104
511	0.009119910104
512	0.009119910104
513	0.009076874869
514	0.009076792036
515	0.009076790401
516	0.009076765878
517	0.009076769148
518	0.009076750074
519	0.009076675415
520	0.009076604026
521	0.009076566969
522	0.009076534816
523	0.00907649231
524	0.009076394762
525	0.009076399122
526	0.009076367514
527	0.009076308114
528	0.009076241085
529	0.009076183319
530	0.009076144627
531	0.009076147352
532	0.009075665065
533	0.009075595311
534	0.009075362614
535	0.009075246538
536	0.009034170968
537	0.00897315543
538	0.008972929818
539	0.00897290693
540	0.00895438167
541	0.008954166412
542	0.008954118456
543	0.008954120636
544	0.008954115186
545	0.008954086849
546	0.008954032898
547	0.008954047612
548	0.008928264618
549	0.008927960532
550	0.008927858625
551	0.008927827018
552	0.008927808489
553	0.008927582332
554	0.00892754364
555	0.008927534921
556	0.008927551814
557	0.008927504403
558	0.008927394322
559	0.008927368164
560	0.008927343096
561	0.008927339281
562	0.008927320208
563	0.008927314758
564	0.008927255903
565	0.008927212306
566	0.008927206312
567	0.008926977975
568	0.008926751273
569	0.008926526751
570	0.008926480974
571	0.008926431383
572	0.008926364354
573	0.008926134382
574	0.008926083156
575	0.008925035204
576	0.008877911159
577	0.008877940587
578	0.008877851214
579	0.008877748217
580	0.00887707683
581	0.008870976584
582	0.008870925903
583	0.008870916094
584	0.008831992013
585	0.008831956591
586	0.008831895011
587	0.008831474304
588	0.008831347329
589	0.008831323896
590	0.008830906459
591	0.008830857413
592	0.008830729893
593	0.008830607823
594	0.008830599649
595	0.008822104318
596	0.008766689301
597	0.008711207799
598	0.008711172921
599	0.008711128235
600	0.008688313075
601	0.008688268389
602	0.008688250405
603	0.008688214983
604	0.008688180106
605	0.008621000017
606	0.008620950971
607	0.008620934623
608	0.008620926993
609	0.008620899745
610	0.008620812007
611	0.008620803833
612	0.008620826721
613	0.008620796749
614	0.008620802743
615	0.008620785849
616	0.008620790754
617	0.008620748792
618	0.008620762961
619	0.008620718275
620	0.008620718275
621	0.008620718275
622	0.008620718275
623	0.008620718275
624	0.008620718275
625	0.008620718275
626	0.008620718275
627	0.008620718275
628	0.008620718275
629	0.008620718275
630	0.008620718275
631	0.008620718275
632	0.008620718275
633	0.008620718275
634	0.008620718275
635	0.008620718275
636	0.008620718275
637	0.008620718275
638	0.008620718275
639	0.008620718275
640	0.008620718275
641	0.008620718275
642	0.008620718275
643	0.008620718275
644	0.008620718275
645	0.008620665414
646	0.008620671953
647	0.008620670864
648	0.008620647975
649	0.008620617458
650	0.008620608738
651	0.008620586395
652	0.008620586395
653	0.008620586395
654	0.008620586395
655	0.008620586395
656	0.008620586395
657	0.008620586395
658	0.008620586395
659	0.008620586395
660	0.008620586395
661	0.008620586395
662	0.008620586395
663	0.008620586395
664	0.008620586395
665	0.008620586395
666	0.008620586395
667	0.008618491037
668	0.00861844962
669	0.008618418012
670	0.008618409293
671	0.008618403843
672	0.008618375506
673	0.008618361337
674	0.008618344988
675	0.008618328094
676	0.008618275234
677	0.008618262155
678	0.008618222918
679	0.008618133545
680	0.008618105752
681	0.008618105752
682	0.008618105752
683	0.008618080684
684	0.008618060521
685	0.008618043082
686	0.008618028913
687	0.008618038177
688	0.008618020739
689	0.008618001665
690	0.008618009295
691	0.008617986407
692	0.008617918287
693	0.008617905753
694	0.008617876325
695	0.00861787578
696	0.008617851257
697	0.008617828369
698	0.00861782183
699	0.008617801666
700	0.008617798397
701	0.008617777143
702	0.008617755345
703	0.008617737361
704	0.008617738451
705	0.0086176954
706	0.008617658343
707	0.008617621831
708	0.008617534637
709	0.008617471967
710	0.008617453439
711	0.00861743927
712	0.00861744254
713	0.008617409842
714	0.008617402213
715	0.008617364066
716	0.008617356437
717	0.00861731611
718	0.008617275783
719	0.008617221287
720	0.008617206029
721	0.008617196219
722	0.008617040362
723	0.00861706107
724	0.008617046356
725	0.008617036002
726	0.008617022923
727	0.008617019653
728	0.00861700058
729	0.008616998945
730	0.0086169984
731	0.008616982596
732	0.008616942269
733	0.008616900853
734	0.008616911752
735	0.008616902488
736	0.008616906847
737	0.008616880689
738	0.008616879599
739	0.008616851262
740	0.008616851807
741	0.008616810935
742	0.008616821289
743	0.008616794586
744	0.008612933023
745	0.00858682142
746	0.008530097961
747	0.008468323844
748	0.008468268803
749	0.008468210493
750	0.008468210493
751	0.008468190874
752	0.008468127659
753	0.008468089512
754	0.008468057905
755	0.008468057905
756	0.008468057905
757	0.008468039921
758	0.008468009949
759	0.008468009949
760	0.008468009949
761	0.008468011039
762	0.00846799687
763	0.008467945644
764	0.00846792984
765	0.008467892238
766	0.008467891148
767	0.008467891148
768	0.008467854636
769	0.008467617035
770	0.008467574528
771	0.008467554365
772	0.008467569624
773	0.00846755709
774	0.008467555455
775	0.008467551095
776	0.008467548915
777	0.008467532022
778	0.008467461722
779	0.008467461722
780	0.008467470987
781	0.008467457363
782	0.008467433384
783	0.008467419216
784	0.008467397417
785	0.008467371259
786	0.008467251369
787	0.008467237745
788	0.008467027937
789	0.008467000144
790	0.008466975076
791	0.008466952188
792	0.008466940744
793	0.008466933114
794	0.008466917855
795	0.008466905866
796	0.008466870989
797	0.008466776712
798	0.008466669355
799	0.008466655731
800	0.008466641017
801	0.008466648647
802	0.008466611045
803	0.008466620309
804	0.008466565813
805	0.008466553824
806	0.008466530936
807	0.008466512408
808	0.008466491699
809	0.008466438293
810	0.008466380528
811	0.008466323853
812	0.008466327667
813	0.008466207232
814	0.008466207232
815	0.008466096606
816	0.008466077532
817	0.008466057914
818	0.008466039385
819	0.008466037205
820	0.008466027396
821	0.008466014317
822	0.008465988159
823	0.008465753283
824	0.008465737479
825	0.008465741294
826	0.008465736934
827	0.008465626308
828	0.008465630668
829	0.008465330941
830	0.0084652868
831	0.008465229579
832	0.008465184348
833	0.008465172904
834	0.008465081896
835	0.008465053013
836	0.008464985439
837	0.008464950017
838	0.008464932033
839	0.008464878082
840	0.008464687892
841	0.008464667184
842	0.008464606149
843	0.008464549473
844	0.008464504787
845	0.008464475904
846	0.008464442662
847	0.008464419774
848	0.008464438302
849	0.008464414324
850	0.008464424133
851	0.008464403425
852	0.008464415414
853	0.008464354924
854	0.008464330946
855	0.00846433803
856	0.008464308602
857	0.008464257377
858	0.008464207241
859	0.008464188712
860	0.008464183807
861	0.008464152745
862	0.008464142936
863	0.008464142936
864	0.008463775635
865	0.008463745117
866	0.008463621957
867	0.008463604518
868	0.008463473729
869	0.008463412694
870	0.008416915894
871	0.008416914259
872	0.008416914259
873	0.00841003636
874	0.008409991673
875	0.008410002572
876	0.008409997668
877	0.008409966605
878	0.008409920829
879	0.008409895761
880	0.008409844535
881	0.008409822736
882	0.008409801483
883	0.008409812382
884	0.008409785679
885	0.00840978023
886	0.00840978241
887	0.00840977696
888	0.008409718105
889	0.008409732819
890	0.008409723554
891	0.00840971429
892	0.008409684862
893	0.008409713745
894	0.008409690312
895	0.008409678868
896	0.008409672873
897	0.008409622192
898	0.008409592765
899	0.008409603664
900	0.008409553528
901	0.008409449986
902	0.008409394945
903	0.008409393311
904	0.008409388951
905	0.008409289224
906	0.008409266881
907	0.008409246172
908	0.008409235273
909	0.008409155164
910	0.00840914263
911	0.008409123012
912	0.008409134456
913	0.008409132821
914	0.008409080505
915	0.0084090271
916	0.008409012931
917	0.008408988953
918	0.008408970424
919	0.00840890067
920	0.00840890176
921	0.008408843449
922	0.008408840724
923	0.008381858826
924	0.008381831033
925	0.008330472674
926	0.008286992754
927	0.008286957332
928	0.008286938804
929	0.008286931719
930	0.008286893572
931	0.008286885943
932	0.008286859785
933	0.008286843981
934	0.008286846161
935	0.00828685379
936	0.008286809649
937	0.00828679657
938	0.00828679984
939	0.008286735535
940	0.008286719731
941	0.008286700657
942	0.008286691393
943	0.00828667341
944	0.008286660876
945	0.008286640712
946	0.008286622184
947	0.008286512647
948	0.008286491939
949	0.008286437988
950	0.008286440168
951	0.008286373683
952	0.008286362784
953	0.00828635134
954	0.008286289215
955	0.008286237989
956	0.008286193848
957	0.008286181314
958	0.00828616878
959	0.008285773141
960	0.008285625458
961	0.008285599845
962	0.008285558428
963	0.008285490853
964	0.008285464696
965	0.008285453251
966	0.008285461971
967	0.008285432543
968	0.008285388402
969	0.008285387312
970	0.008285343715
971	0.008285343715
972	0.008284362793
973	0.008284331185
974	0.008284295218
975	0.008284192766
976	0.008284166609
977	0.008284172058
978	0.008284162249
979	0.008284154619
980	0.008284120832
981	0.008284114293
982	0.008284069061
983	0.008284082685
984	0.008284060887
985	0.008284051078
986	0.008284013476
987	0.008283986773
988	0.008283927373
989	0.008283915928
990	0.008283897945
991	0.008283881051
992	0.008283869062
993	0.008283869062
994	0.008283861433
995	0.008283872332
996	0.008283801488
997	0.008283805847
998	0.00828376552
999	0.008283739362
